name,location,specialty,facility_type,place_id,latitude,longitude,vicinity,rating,reviews,is_open_now,opening_hours,phone_number,website,emergency_facility,response_probability,distance_from_center,has_phone,has_website,collected_at,quality_score,is_highly_rated
"Apoorva Ayurvedic Hospital & Panchakarma Center, Pune","Sahakar Nagar, Near Arnyeshwar Park, Aranyeshwar Nagar, Parvati Paytha, Pune, Maharashtra 411009, India",General,establishment,ChIJaVVVhaXqwjsRE4aIQvyvg2A,18.4860221,73.8512162,"Sahakar Nagar, Near Arnyeshwar Park, Aranyeshwar Nagar, Parvati Paytha, Pune, Maharashtra 411009, India",4.5,11,False,"['Monday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",,,True,0.5,3171.816565027745,0,0,2026-04-07T23:26:15.772962,91.1,1
Kelkar Children Hospital,"1st Floor, Ashwini Commercial, Tilak Rd, Subhash Nagar, Shukrawar Peth, Pune, Maharashtra 411002, India",General,establishment,ChIJceBkWBLAwjsRC2cpt-bSBN8,18.5038838,73.855679,"1st Floor, Ashwini Commercial, Tilak Rd, Subhash Nagar, Shukrawar Peth, Pune, Maharashtra 411002, India",4.4,31,False,[],020 2443 1319,,True,0.6,1839.6702939477384,1,0,2026-04-07T23:26:03.425223,91.1,0
Kaji Natural Therapy Hospital,"New colony, Kaji gali, 4XXH+59F, Taluka, Khandala, Shirwal, Maharashtra 412801, India",General,establishment,ChIJ4zmkfKP3wjsRLpgnRdKPj_E,18.147928,73.978425,"New colony, Kaji gali, 4XXH+59F, Taluka, Khandala, Shirwal, Maharashtra 412801, India",4.4,27,False,[],096730 95423,,True,0.6,4418.797198210337,1,0,2026-04-07T23:26:35.365523,90.7,0
kamla mehta eye hospital,"4XXG+872, Shirwal, Maharashtra 412801, India",General,establishment,ChIJy4jK_jX2wjsR95zqb-JTa18,18.1482562,73.9756311,"4XXG+872, Shirwal, Maharashtra 412801, India",4.5,6,False,[],072193 95764,,True,0.6,4715.429551184373,1,0,2026-04-07T23:26:38.232369,90.6,1
JEEVANDHARA MULTISPECIALITY HOSPITAL-|BEST ICU CARE CARDIAC CARE KATRAJ PUNE|,"SR.NO 84/2-D, FIRST FLOOR, BHAGIRATHI SQUARE, BUILDING, Morebaug Rd, Kanchan Nagari, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJ41sYWwTrwjsRRXONpNhtyjQ,18.4492795,73.8579393,"SR.NO 84/2-D, FIRST FLOOR, BHAGIRATHI SQUARE, BUILDING, Morebaug Rd, Kanchan Nagari, Katraj, Pune, Maharashtra 411046, India",4.0,103,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,7909.318655164468,0,0,2026-04-07T23:25:58.033617,90.3,0
Bhagirathi Children's Hospital |,"Plot No 23, Raghukul Society, Raghukul Society Road, FRVC+WXX, Girija Shankar Vihar, Karve Nagar, Mahimna Society, Raghukul Society, Ganesh Nagar, Karvenagar, Pune, Maharashtra 411052, India",General Practice,doctor,ChIJq6qqmue_wjsRWGXGERxNwm0,18.4946839,73.822915,"Plot No 23, Raghukul Society, Raghukul Society Road, FRVC+WXX, Girija Shankar Vihar, Karve Nagar, Mahimna Society, Raghukul Society, Ganesh Nagar, Karvenagar, Pune, Maharashtra 411052, India",4.1,80,False,"['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 7:00\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fPM']",020 2544 0822,,True,0.6,4568.111982114503,1,0,2026-04-07T23:26:03.562641,90.0,0
Balaji Hospital,"Shirwal, Moh tarf shirwal, Maharashtra 412801, India",General,establishment,ChIJu0tzRjb2wjsRRsbPCazjcHw,18.1188421,73.98703979999999,"Shirwal, Moh tarf shirwal, Maharashtra 412801, India",4.4,16,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,4633.0944470962895,0,0,2026-04-07T23:26:37.404900,89.6,0
Ramkrishna Math Polyclinic,"FRXV+WPM, Sinhgad Rd, near Dandekar Bridge, Anubandh Nagar, Dattawadi, Pune, Maharashtra 411030, India",General,establishment,ChIJiyhXhgnAwjsRzy3Zi0c_ba4,18.499831,73.8442942,"FRXV+WPM, Sinhgad Rd, near Dandekar Bridge, Anubandh Nagar, Dattawadi, Pune, Maharashtra 411030, India",4.2,56,False,"['Monday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']",020 2432 0385,https://www.rkmpune.org/polyclinic-diagnostic-centre/,True,0.65,2634.817433961851,1,1,2026-04-07T23:25:54.540338,89.6,0
Royal Hospital,"Khashaba Jadhav Path, Shriram Nagar, Dhankawadi, Pune, Maharashtra 411046, India",General,establishment,ChIJjwcbI8TqwjsRpill-wiRPQE,18.4511608,73.8576069,"Khashaba Jadhav Path, Shriram Nagar, Dhankawadi, Pune, Maharashtra 411046, India",4.3,32,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",073852 71000,,True,0.7999999999999999,7699.641770037309,1,0,2026-04-07T23:25:58.476179,89.2,0
Bhave Hospital,"Surgical Nursing Home, Rajhans Complex, GV32+GVH, opposite Sanas Sports Ground, Saras Baug, Sadashiv Peth, Pune, Maharashtra 411030, India",General,establishment,ChIJq6qqBg7AwjsRo-VhEXMYMNc,18.5038133,73.8522231,"Surgical Nursing Home, Rajhans Complex, GV32+GVH, opposite Sanas Sports Ground, Saras Baug, Sadashiv Peth, Pune, Maharashtra 411030, India",4.4,8,False,[],020 2432 4059,,True,0.6,1903.807704596212,1,0,2026-04-07T23:25:52.901981,88.8,0
Madhukar General Hospital,"Sinhagad Road, Hingne Khurd, Mahalaxmi Society, Anand Nagar, 17/1, Narveer Tanaji Malusare Rd, Anand Nagar, Pune, Maharashtra 411051, India",General,establishment,ChIJX2TtMl-VwjsRFVUHMCtItH8,18.478859,73.82412599999999,"Sinhagad Road, Hingne Khurd, Mahalaxmi Society, Anand Nagar, 17/1, Narveer Tanaji Malusare Rd, Anand Nagar, Pune, Maharashtra 411051, India",3.9,105,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 2434 8273,http://olx.com/,True,0.85,3681.729559903568,1,1,2026-04-07T23:26:15.904384,88.5,0
Jhamwar Eye Hospital,"Somshankar Chambers, Opp City Pride Cinema, Pune Satara Road, near Bhapkar Petrol Pump, Adinath Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra 411009, India",General,establishment,ChIJ3cwYRRHAwjsR5TdKTA_mqsA,18.4890014,73.85698099999999,"Somshankar Chambers, Opp City Pride Cinema, Pune Satara Road, near Bhapkar Petrol Pump, Adinath Society, Parvati Industrial Estate, Parvati Paytha, Pune, Maharashtra 411009, India",3.9,101,False,"['Monday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: Closed']",020 2422 6209,https://jehpune.com/,True,0.65,3562.938003596827,1,1,2026-04-07T23:26:16.038847,88.1,0
Deodhar Eye Hospital,"39/25, Behind Kaka Halwai, Karve Road, Erandwane, Erandwane, Pune, Maharashtra 411004, India",General,establishment,ChIJtdSUUYm_wjsRxfTS6Ag63uU,18.5116584,73.83632639999999,"39/25, Behind Kaka Halwai, Karve Road, Erandwane, Erandwane, Pune, Maharashtra 411004, India",4.3,13,False,"['Monday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",098220 55915,,True,0.6,2357.8508295409097,1,0,2026-04-07T23:25:50.949772,87.3,0
Joshi Clinic,"Janardan Sadan, 1194/23, Ghole Rd, Sumukh Society, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411005, India",General,establishment,ChIJrzP-p2XAwjsRoObkiaGGKlE,18.5242758,73.84484379999999,"Janardan Sadan, 1194/23, Ghole Rd, Sumukh Society, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411005, India",4.3,7,False,[],020 2553 3361,,True,0.6,1322.2636337037768,1,0,2026-04-07T23:25:52.300417,86.7,0
Pune municipality Raja Shivchatrapati Hospital,"Near, Upper Market Rd, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411037, India",General,establishment,ChIJA8y9FsjrwjsR1WbSWPQy4pQ,18.4631281,73.86751939999999,"Near, Upper Market Rd, Upper Indira Nagar, Bibwewadi, Pune, Maharashtra 411037, India",4.3,4,False,[],,,True,0.5,6469.7430590508175,0,0,2026-04-07T23:26:00.568636,86.4,0
Dr Pawar Hospital ( Childcare & Skincare) in Shirwal,"Pawar Hospital Child & Skincare, Near NH4 Highway, Service Road, Pune-Satara Road, Shirwal, Maharashtra 412801, India",General,establishment,ChIJ-a-eitn3wjsRBwlshOgNioI,18.1431189,73.97759889999999,"Pawar Hospital Child & Skincare, Near NH4 Highway, Service Road, Pune-Satara Road, Shirwal, Maharashtra 412801, India",4.2,10,False,"['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",094214 81468,https://pawar-hospital.com/,True,0.65,4513.659235743361,1,1,2026-04-07T23:26:35.979310,85.0,0
Chaitanya Hospital & Nursing Home | Multi-specialty hospital,"Parvati, 133, Sinhgad Rd, Dandekar Pool, Municipal Colony, Pune, Maharashtra 411030, India",General,establishment,ChIJZXYKIQzAwjsR8rkQ7MbWPaA,18.5002685,73.8499555,"Parvati, 133, Sinhgad Rd, Dandekar Pool, Municipal Colony, Pune, Maharashtra 411030, India",3.9,56,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",080877 99091,https://chaitanyahospital.co.in/,True,0.85,2348.7694930743314,1,1,2026-04-07T23:25:51.332862,83.6,0
Om Hospital in pune,"FVFM+VRJ, Lane No 6, Bhagyoday Nagar, Shivneri Nagar, Kondhwa, Pune, Maharashtra 411048, India",General,establishment,ChIJ68UFoIjqwjsR2BckvA06eWQ,18.4747126,73.88451189999999,"FVFM+VRJ, Lane No 6, Bhagyoday Nagar, Shivneri Nagar, Kondhwa, Pune, Maharashtra 411048, India",4.1,15,False,"['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u200911:00\u202fPM', 'Sunday: Closed']",,http://omhospitalpune.in/,True,0.55,4037.992102716296,0,1,2026-04-07T23:26:18.737375,83.5,0
Prerna hospital,"Raviraj bungalow, s.n.16, near mansi apartment, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJ4bVlYenqwjsRx6zVumWJmzw,18.4553037,73.8690416,"Raviraj bungalow, s.n.16, near mansi apartment, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",3.9,48,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 2696 2425,,True,0.7999999999999999,7354.455774275079,1,0,2026-04-07T23:25:59.930554,82.8,0
Kering Hospital,"289, 2, Timber Market Rd, Ekbote Colony, Mahatma Phule Peth, Swargate, Pune, Maharashtra 411042, India",General,establishment,ChIJ33p5P0DAwjsRY5cxpA0cBZ8,18.5031052,73.86819799999999,"289, 2, Timber Market Rd, Ekbote Colony, Mahatma Phule Peth, Swargate, Pune, Maharashtra 411042, India",3.8,57,False,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']",020 2645 6765,,True,0.6,2273.350809295703,1,0,2026-04-07T23:25:53.495332,81.7,0
Dhiraj Surana - Shree Balaji Eye Hospital,"1st Floor, Adinath, Shopping Complex, Pune - Satara Rd, Adinath Society, Parsanees Colony, Maharshi Nagar, Pune, Maharashtra 411037, India",General,establishment,ChIJmy3-p2XAwjsRRd6PV14_NGA,18.4911039,73.8579766,"1st Floor, Adinath, Shopping Complex, Pune - Satara Rd, Adinath Society, Parsanees Colony, Maharshi Nagar, Pune, Maharashtra 411037, India",4.0,15,False,"['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",020 2426 0965,http://www.shreebalajieyehospital.com/,True,0.65,3812.468629786047,1,1,2026-04-07T23:26:17.504885,81.5,0
Pune sarkaari hospital,"534B, Lokhande Talim Rd, Narayan Peth, Pune, Maharashtra 411030, India",General,establishment,ChIJAXcUSTfBwjsR7EAiKvpjdxc,18.5152921,73.8467039,"534B, Lokhande Talim Rd, Narayan Peth, Pune, Maharashtra 411030, India",4.0,6,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Closed']",,,True,0.7,1197.2629240566482,0,0,2026-04-07T23:26:01.226332,80.6,0
Parvati Clinic,"Laxmi Nagar, Parvati Paytha, Pune, Maharashtra 411009, India",General Practice,doctor,ChIJq098ogXAwjsRcJ3wG7ApxkU,18.4932413,73.8501902,"Laxmi Nagar, Parvati Paytha, Pune, Maharashtra 411009, India",4.0,4,False,[],,https://book-appointment.healthplix.com/index.php?branch_code=dr-manisha-khedkar-ayurvedic-physician-lakshminager-pune,True,0.55,3974.771549900009,0,1,2026-04-07T23:26:18.132786,80.4,0
ZP Government Hospital,"427H+F5P, Bholi, Maharashtra 415526, India",General,establishment,ChIJTWbZo25ZwjsRCsCmxyLHhR4,18.113704,74.0279558,"427H+F5P, Bholi, Maharashtra 415526, India",4.0,1,False,[],,,True,0.5,3694.331230156797,0,0,2026-04-07T23:26:35.031842,80.1,0
Navle Hospital,"FR4F+PM4, Navale Hospital Rd, Narhe, Pune, Maharashtra 411041, India",General,establishment,ChIJWR8lCT-VwjsRQsv_GL0G7Gk,18.4567502,73.8241966,"FR4F+PM4, Navale Hospital Rd, Narhe, Pune, Maharashtra 411041, India",3.6,76,False,"['Monday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']",,,True,0.5,2807.236019943411,0,0,2026-04-07T23:26:15.402636,79.6,0
Prayag Hospital,"DTDC - Deccan Gymkhana, 1247, Jangali Maharaj Rd, Pulachi Wadi, Shivajinagar, Pune, Maharashtra 411004, India",General,establishment,ChIJDbjeFnjAwjsRcYF8lPIQ_vg,18.5159671,73.8426008,"DTDC - Deccan Gymkhana, 1247, Jangali Maharaj Rd, Pulachi Wadi, Shivajinagar, Pune, Maharashtra 411004, India",3.3,120,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 2553 2812,https://www.prayaghospital.org/,True,0.85,1566.174498112337,1,1,2026-04-07T23:25:51.804605,78.0,0
Mukundrao Lele Hospital,"GV93+XP5, Shaniwar Peth, Pune, Maharashtra 411030, India",General,establishment,ChIJX6TVOWXAwjsRV9hVtttnnYk,18.5198803,73.8543558,"GV93+XP5, Shaniwar Peth, Pune, Maharashtra 411030, India",3.8,16,False,"['Monday: 3:30\u2009–\u20094:30\u202fAM, 9:30\u2009–\u200911:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: Closed', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:01\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']",,,True,0.5,253.8296011391596,0,0,2026-04-07T23:25:50.575962,77.6,0
Mauli Nursing Home And Patawardan Hospital,"32/1/1, Dhankawadi Rd, Girinagar Society, Anant Nagar, Kala Nagar, Dhankawadi, Pune, Maharashtra 411043, India",General,establishment,ChIJKUOp7bnqwjsRPUuHRR_fW6I,18.464484,73.8556967,"32/1/1, Dhankawadi Rd, Girinagar Society, Anant Nagar, Kala Nagar, Dhankawadi, Pune, Maharashtra 411043, India",3.8,12,False,[],,,True,0.5,932.643869611715,0,0,2026-04-07T23:26:13.877956,77.2,0
Sanjivan hospital shirval,"4XVG+QC8, Rd to Palshi Village, Shirwal, Maharashtra 412801, India",General,establishment,ChIJkcgGQT73wjsRW0MyRMCs6q0,18.1444113,73.9760754,"4XVG+QC8, Rd to Palshi Village, Shirwal, Maharashtra 412801, India",3.8,9,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,4666.214709256093,0,0,2026-04-07T23:26:37.649287,76.9,0
"Dr. Tepan ENT Clinic in Shivajinagar | Best ENT Specialist | ENT Doctor in Shivajinagar, Pune","Survey No 1187/13, Chitroda Niwas, Ghole Rd, next to NIO, Shivajinagar, Pune, Maharashtra 411005, India",General Practice,doctor,ChIJUQPttn7AwjsRZ2J4-1_ntK4,18.5241733,73.8471713,"Survey No 1187/13, Chitroda Niwas, Ghole Rd, next to NIO, Shivajinagar, Pune, Maharashtra 411005, India",3.6,49,False,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fPM']",020 2553 5181,https://drshindeentclinic.com/,True,0.65,1088.751616757275,1,1,2026-04-07T23:25:52.552099,76.9,0
Nandadeep Hospital,"GRGR+6P4, Fergusson College Rd, Opp ING Vyasa Bank, Sud Nagar, Shivajinagar, Pune, Maharashtra 411005, India",General,establishment,ChIJURKeg4C_wjsRCVYAOHxDf2Q,18.525505,73.84181699999999,"GRGR+6P4, Fergusson College Rd, Opp ING Vyasa Bank, Sud Nagar, Shivajinagar, Pune, Maharashtra 411005, India",3.7,3,False,[],,,True,0.5,1668.7013246547283,0,0,2026-04-07T23:25:51.452383,74.3,0
Jagtap Hospital,"4X6R+C9Q, Moh tarf shirwal, Dhangarwadi, Maharashtra 412801, India",General,establishment,ChIJubjoOmRYwjsR9Xx4AzaBkko,18.1110836,73.9909974,"4X6R+C9Q, Moh tarf shirwal, Dhangarwadi, Maharashtra 412801, India",3.6,8,False,[],,,True,0.5,4968.282444067009,0,0,2026-04-07T23:26:39.585999,72.8,0
Dr Satish Gore Clinic,"Flat no.8, Kamala Regency, 1128, Fergusson College Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",General,establishment,ChIJuefvB4C_wjsRCYUefTS-Ank,18.5272776,73.8421103,"Flat no.8, Kamala Regency, 1128, Fergusson College Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",3.3,51,False,[],094204 83107,http://www.drgoreonline.com,True,0.65,1717.8671249240683,1,1,2026-04-07T23:25:52.426410,71.1,0
Manas Hospital,"Ground Floor, Shivalay Heights, near Gaymukh Smashanbhumi, Dalavi Nagar, Ambegaon Budruk, Pune, Maharashtra 411046, India",General,establishment,ChIJKUPZRTKVwjsRO56o3jNEhXU,18.4498221,73.83791470000001,"Ground Floor, Shivalay Heights, near Gaymukh Smashanbhumi, Dalavi Nagar, Ambegaon Budruk, Pune, Maharashtra 411046, India",3.4,25,True,"['Monday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200911:30\u202fPM']",073857 48612,,True,0.7999999999999999,1605.0072306188974,1,0,2026-04-07T23:26:14.469099,70.5,0
Kamat Hospital,"Ratan Chambers, GV69+XQ9, Shekh Madarasha Kadari Rd, New Nana Peth, Bhawani Peth, Pune, Maharashtra 411002, India",General,establishment,ChIJOft5bEHAwjsR3XwfOKNF-iQ,18.5124029,73.8694709,"Ratan Chambers, GV69+XQ9, Shekh Madarasha Kadari Rd, New Nana Peth, Bhawani Peth, Pune, Maharashtra 411002, India",3.5,2,False,[],074481 81629,,True,0.6,1613.6699041569,1,0,2026-04-07T23:25:54.062447,70.2,0
Mediplus Multispeciality Hospital,"At Bholi, Khandala Loni Road, 429H+46J, Mumbai - Pandharpur Rd, Shirwal, Bholi, Maharashtra 415526, India",General,establishment,ChIJ6UbDfONZwjsRaF-jhlVt1bw,18.1178495,74.0280193,"At Bholi, Khandala Loni Road, 429H+46J, Mumbai - Pandharpur Rd, Shirwal, Bholi, Maharashtra 415526, India",3.4,10,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,3248.1685787852416,0,0,2026-04-07T23:26:34.801317,69.0,0
Vatsalya Hospital,"Panmala, FRXV+J7H, Sinhgad Road, in front of Cosmos Bank, Panmala Vasahat, Dattawadi, Pune, Maharashtra 411030, India",General,establishment,ChIJVVVVxfW_wjsRX3yTqyq4KBI,18.4990696,73.8432423,"Panmala, FRXV+J7H, Sinhgad Road, in front of Cosmos Bank, Panmala Vasahat, Dattawadi, Pune, Maharashtra 411030, India",3.3,17,False,"['Monday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",098220 13438,,True,0.6,2168.052430426648,1,0,2026-04-07T23:26:26.955862,67.7,0
